JobID	Arrival Time	Avg MT	Avg RT	Num MT	Num RT	Min MT	Max MT	Deadline
job283	8093	100	27.3343483	47	6	95	105	132.3343483
job284	8136	100	20.00000246	1	6	95	105	125.0000025
job285	8155	100	20.03421793	1	6	95	105	125.0342179
job286	8178	100	20.00206078	1	6	95	105	125.0020608
job287	8179	100	20.02037339	1	6	95	105	125.0203734
job288	8205	100	20.0053668	1	6	95	105	125.0053668
job289	8215	100	20.00000093	1	6	95	105	125.0000009
job290	8216	100	20.00000141	1	6	95	105	125.0000014
job291	8216	100	20.00000022	1	6	95	105	125.0000002
job292	8217	100	20.00000014	1	6	95	105	125.0000001
job293	8218	100	66.56620542	299	6	95	105	171.5662054
job294	8237	100	20.02215919	1	6	95	105	125.0221592
job295	8242	100	20.00000014	1	6	95	105	125.0000001
job296	8261	100	20.00000014	1	6	95	105	125.0000001
job297	8281	100	20.00003524	1	6	95	105	125.0000352
job298	8281	100	20.00000068	1	6	95	105	125.0000007
job299	8286	100	20.00000014	1	6	95	105	125.0000001
job300	8306	100	20.00000014	1	6	95	105	125.0000001
job301	8324	100	20.00000048	1	6	95	105	125.0000005
job302	8327	100	20.00000014	1	6	95	105	125.0000001
job303	8339	100	21.5108905	10	6	95	105	126.5108905
job304	8346	100	20.00000014	1	6	95	105	125.0000001
job305	8351	100	20.00000048	1	6	95	105	125.0000005
job306	8352	100	20.02284825	1	6	95	105	125.0228483
job307	8358	100	21.46636894	10	6	95	105	126.4663689
job308	8367	100	20.00000014	1	6	95	105	125.0000001
job309	8383	100	20.00000048	1	6	95	105	125.0000005
job310	8385	100	20.00000014	1	6	95	105	125.0000001
job311	8405	100	20.00000014	1	6	95	105	125.0000001
job312	8415	100	20.01350404	1	6	95	105	125.013504
job313	8425	100	20.00000014	1	6	95	105	125.0000001
job314	8481	100	20	1	6	95	105	125
job315	8515	100	20.0000007	1	6	95	105	125.0000007
job316	8534	100	20.00000014	1	6	95	105	125.0000001
job317	8562	100	20.10126313	1	6	95	105	125.1012631
job318	8565	100	34.46827593	93	6	95	105	139.4682759
job319	8566	100	20.00006784	1	6	95	105	125.0000678
job320	8571	100	20.82739363	6	6	95	105	125.8273936
job321	8582	100	20.04943426	1	6	95	105	125.0494343
job322	8638	100	21.34052978	9	6	95	105	126.3405298
job323	8638	100	20.00000024	1	6	95	105	125.0000002
job324	8640	100	20.00000297	1	6	95	105	125.000003
job325	8645	100	20.05940664	1	6	95	105	125.0594066
job326	8711	100	20.02329136	1	6	95	105	125.0232914
job327	8740	100	21.79305638	12	6	95	105	126.7930564
job328	8749	100	20.00131362	1	6	95	105	125.0013136
job329	8751	100	20.06125077	1	6	95	105	125.0612508
job330	8765	100	20.05684412	1	6	95	105	125.0568441
job331	8806	100	20.00000048	1	6	95	105	125.0000005
job332	8815	100	20.00000067	1	6	95	105	125.0000007
job333	8876	100	20.00000022	1	6	95	105	125.0000002
job334	8878	100	20.00554296	1	6	95	105	125.005543
job335	8886	100	20.00000462	1	6	95	105	125.0000046
job336	8930	100	20.00000343	1	6	95	105	125.0000034
job337	8955	100	20.0351713	1	6	95	105	125.0351713
job338	8972	100	20.03122558	1	6	95	105	125.0312256
job339	8995	100	20.00609497	1	6	95	105	125.006095
job340	9052	100	21.17068079	8	6	95	105	126.1706808
job341	9075	100	24.77782435	31	6	95	105	129.7778244
job342	9079	100	20.00000279	1	6	95	105	125.0000028
job343	9084	100	20	1	6	95	105	125
job344	9115	100	20.00000097	1	6	95	105	125.000001
job345	9137	100	20.26559134	2	6	95	105	125.2655913
job346	9151	100	20.00000116	1	6	95	105	125.0000012
job347	9212	100	20.00000024	1	6	95	105	125.0000002
job348	9259	100	20.00000024	1	6	95	105	125.0000002
job349	9318	100	20.13372673	1	6	95	105	125.1337267
job350	9333	100	20.17143115	2	6	95	105	125.1714312
job351	9361	100	20.00063493	1	6	95	105	125.0006349
job352	9458	100	20.94534748	7	6	95	105	125.9453475
job353	9459	100	20.17132558	2	6	95	105	125.1713256
job354	9535	100	20.00000018	1	6	95	105	125.0000002
job355	9574	100	20.16592769	2	6	95	105	125.1659277
job356	9602	100	20.00000018	1	6	95	105	125.0000002
job357	9609	100	20.00000018	1	6	95	105	125.0000002
job358	9672	100	20.00010976	1	6	95	105	125.0001098
job359	9682	100	20.00000018	1	6	95	105	125.0000002
job360	9686	100	20	1	6	95	105	125
job361	9693	100	21.49193372	10	6	95	105	126.4919337
job362	9694	100	33.03707829	84	6	95	105	138.0370783
job363	9703	100	20.00000018	1	6	95	105	125.0000002
job364	9730	100	20.00000018	1	6	95	105	125.0000002
job365	9737	100	20.00000018	1	6	95	105	125.0000002
job366	9746	100	20.00000018	1	6	95	105	125.0000002
job367	9796	100	24.17468903	27	6	95	105	129.174689
job368	9841	100	20.09769007	1	6	95	105	125.0976901
job369	9966	100	22.74639175	18	6	95	105	127.7463918
job370	9970	100	20.00000371	1	6	95	105	125.0000037
job371	9977	100	20.00097088	1	6	95	105	125.0009709
job372	10001	100	20.71940757	5	6	95	105	125.7194076
job373	10016	100	20.00000022	1	6	95	105	125.0000002
job374	10016	100	20.0000002	1	6	95	105	125.0000002
job375	10017	100	20.00000024	1	6	95	105	125.0000002
job376	10018	100	20.00001218	1	6	95	105	125.0000122
job377	10018	100	20.0000002	1	6	95	105	125.0000002
job378	10019	100	20.00001165	1	6	95	105	125.0000117
job379	10019	100	20.00011921	1	6	95	105	125.0001192
job380	10020	100	20.00000026	1	6	95	105	125.0000003
job381	10048	100	20.00000225	1	6	95	105	125.0000023
job382	10067	100	20.00001165	1	6	95	105	125.0000117
job383	10072	100	20.00000382	1	6	95	105	125.0000038
job384	10075	100	20.00058921	1	6	95	105	125.0005892
job385	10079	100	20.00000285	1	6	95	105	125.0000029
job386	10082	100	20.00011898	1	6	95	105	125.000119
job387	10089	100	24.17468903	27	6	95	105	129.174689
job388	10096	100	20.00000141	1	6	95	105	125.0000014
job389	10159	100	20.00011921	1	6	95	105	125.0001192
job390	10190	100	20.00000024	1	6	95	105	125.0000002
job391	10202	100	20.00000093	1	6	95	105	125.0000009
job392	10203	100	20.00011828	1	6	95	105	125.0001183
job393	10217	100	20.00007148	1	6	95	105	125.0000715
job394	10220	100	32.66614109	82	6	95	105	137.6661411
job395	10233	100	20.00008545	1	6	95	105	125.0000855
job396	10252	100	20.00008359	1	6	95	105	125.0000836
job397	10269	100	20.00000048	1	6	95	105	125.0000005
job398	10288	100	20.00011153	1	6	95	105	125.0001115
job399	10299	100	20.43774275	3	6	95	105	125.4377428
job400	10308	100	20.00000048	1	6	95	105	125.0000005
job401	10310	100	20.00010245	1	6	95	105	125.0001025
job402	10320	100	20.10707229	1	6	95	105	125.1070723
job403	10327	100	20.00010361	1	6	95	105	125.0001036
job404	10333	100	20.00000048	1	6	95	105	125.0000005
job405	10340	100	33.98651635	90	6	95	105	138.9865164
job406	10347	100	20.00000048	1	6	95	105	125.0000005
job407	10352	100	20.00010221	1	6	95	105	125.0001022
job408	10379	100	24.17468903	27	6	95	105	129.174689
job409	10392	100	20.00000048	1	6	95	105	125.0000005
job410	10399	100	20.00011665	1	6	95	105	125.0001167
job411	10420	100	20.00010454	1	6	95	105	125.0001045
job412	10456	100	20.00011316	1	6	95	105	125.0001132
job413	10470	100	20.00008428	1	6	95	105	125.0000843
job414	10480	100	20.00005681	1	6	95	105	125.0000568
job415	10524	100	20.00011805	1	6	95	105	125.0001181
job416	10543	100	20.00009686	1	6	95	105	125.0000969
job417	10558	100	20.00008754	1	6	95	105	125.0000875
job418	10571	100	20.00007404	1	6	95	105	125.000074
job419	10578	100	20.00003958	1	6	95	105	125.0000396
job420	10588	100	20.00003632	1	6	95	105	125.0000363
job421	10595	100	20.0000475	1	6	95	105	125.0000475
job422	10604	100	20.00005518	1	6	95	105	125.0000552
job423	10618	100	20.000078	1	6	95	105	125.000078
job424	10634	100	20.00009057	1	6	95	105	125.0000906
job425	10659	100	20.0001064	1	6	95	105	125.0001064
job426	10678	100	24.17468903	27	6	95	105	129.174689
job427	10688	100	20.00120644	1	6	95	105	125.0012064
job428	10690	100	20.00011222	1	6	95	105	125.0001122
job429	10707	100	20.00008871	1	6	95	105	125.0000887
job430	10719	100	25.47793106	36	6	95	105	130.4779311
job431	10725	100	20.00008545	1	6	95	105	125.0000855
job432	10739	100	20.00007916	1	6	95	105	125.0000792
job433	10754	100	20.00009034	1	6	95	105	125.0000903
job434	10759	100	20.00001211	1	6	95	105	125.0000121
job435	10774	100	20.00008708	1	6	95	105	125.0000871
job436	10779	100	20.00001839	1	6	95	105	125.0000184
job437	10787	100	20.00005215	1	6	95	105	125.0000522
job438	10800	100	20.00007427	1	6	95	105	125.0000743
job439	10809	100	20.00006543	1	6	95	105	125.0000654
job440	10817	100	20.00005076	1	6	95	105	125.0000508
job441	10833	100	20.00007334	1	6	95	105	125.0000733
job442	10835	100	20.00000048	1	6	95	105	125.0000005
job443	10857	100	20.00010035	1	6	95	105	125.0001004
job444	10863	100	20.00000048	1	6	95	105	125.0000005
job445	10869	100	20.00005937	1	6	95	105	125.0000594
job446	10885	100	20.00000048	1	6	95	105	125.0000005
job447	10885	100	20.00007241	1	6	95	105	125.0000724
job448	10904	100	20.00000048	1	6	95	105	125.0000005
job449	10911	100	20.00010012	1	6	95	105	125.0001001
job450	10919	100	20.00000048	1	6	95	105	125.0000005
job451	10922	100	20.11537802	1	6	95	105	125.115378
job452	10923	100	20.00004866	1	6	95	105	125.0000487
job453	10930	100	20.00003236	1	6	95	105	125.0000324
job454	10942	100	20.00003702	1	6	95	105	125.000037
job455	10978	100	20.00011502	1	6	95	105	125.000115
job456	10989	100	20.0000468	1	6	95	105	125.0000468
job457	10996	100	20.00003492	1	6	95	105	125.0000349
job458	11006	100	20.00002305	1	6	95	105	125.0000231
job459	11013	100	20.00000048	1	6	95	105	125.0000005
job460	11081	100	20.00011828	1	6	95	105	125.0001183
job461	11214	100	20.00011921	1	6	95	105	125.0001192
job462	11346	100	20.00000048	1	6	95	105	125.0000005
job463	11400	100	20	1	6	95	105	125
job464	11424	100	321.8300359	1932	6	95	105	426.8300359
job465	11517	100	20.00000047	1	6	95	105	125.0000005
job466	11519	100	20.00000092	1	6	95	105	125.0000009
job467	11536	100	20.00011921	1	6	95	105	125.0001192
job468	11607	100	20.00011898	1	6	95	105	125.000119
job469	11659	100	20.00011781	1	6	95	105	125.0001178
job470	11672	100	20.00000073	1	6	95	105	125.0000007
job471	11724	100	20.00011828	1	6	95	105	125.0001183
job472	11753	100	20.00000048	1	6	95	105	125.0000005
job473	11763	100	20.00011455	1	6	95	105	125.0001146
job474	11814	100	20.00000017	1	6	95	105	125.0000002
job475	11815	100	20.00000016	1	6	95	105	125.0000002
job476	11822	100	20.75176629	5	6	95	105	125.7517663
job477	11826	100	20.14355724	1	6	95	105	125.1435572
job478	11832	100	20.00000048	1	6	95	105	125.0000005
job479	11965	100	20.00011921	1	6	95	105	125.0001192
job480	11981	100	20.00008149	1	6	95	105	125.0000815
job481	12116	100	20.00011921	1	6	95	105	125.0001192
job482	12183	100	20.00011921	1	6	95	105	125.0001192
job483	12200	100	20.00009337	1	6	95	105	125.0000934
job484	12222	100	20.00008941	1	6	95	105	125.0000894
job485	12237	100	20.0000004	1	6	95	105	125.0000004
job486	12243	100	20.0000943	1	6	95	105	125.0000943
job487	12261	100	20.00008964	1	6	95	105	125.0000896
job488	12290	100	20.00010408	1	6	95	105	125.0001041
job489	12310	100	20.00009499	1	6	95	105	125.000095
job490	12364	100	20.00011805	1	6	95	105	125.0001181
job491	12374	100	20.00004051	1	6	95	105	125.0000405
job492	12393	100	20.00009034	1	6	95	105	125.0000903
job493	12400	100	20.00002701	1	6	95	105	125.000027
job494	12408	100	20.00003912	1	6	95	105	125.0000391
job495	12412	100	20.00000022	1	6	95	105	125.0000002
job496	12413	100	20.00000014	1	6	95	105	125.0000001
job497	12414	100	20.00000141	1	6	95	105	125.0000014
job498	12432	100	20.00009686	1	6	95	105	125.0000969
job499	12449	100	20.00008545	1	6	95	105	125.0000855
job500	12484	100	20.00000014	1	6	95	105	125.0000001
